Epoch: 00, Loss: 0.4850, ValLoss: 0.5117 
Epoch: 01, Loss: 0.4641, ValLoss: 0.5009 
Epoch: 02, Loss: 0.4477, ValLoss: 0.4885 
Epoch: 03, Loss: 0.4367, ValLoss: 0.4673 
Epoch: 04, Loss: 0.4277, ValLoss: 0.4877 
Epoch: 05, Loss: 0.4162, ValLoss: 0.4622 
Epoch: 06, Loss: 0.4044, ValLoss: 0.4480 
Epoch: 07, Loss: 0.3974, ValLoss: 0.4330 
Epoch: 08, Loss: 0.3852, ValLoss: 0.4216 
Epoch: 09, Loss: 0.3800, ValLoss: 0.4378 
Epoch: 10, Loss: 0.3721, ValLoss: 0.4346 
Epoch: 11, Loss: 0.3653, ValLoss: 0.4013 
Epoch: 12, Loss: 0.3642, ValLoss: 0.3978 
Epoch: 13, Loss: 0.3665, ValLoss: 0.3930 
Epoch: 14, Loss: 0.3538, ValLoss: 0.4230 
Epoch: 15, Loss: 0.3532, ValLoss: 0.4004 
Epoch: 16, Loss: 0.3543, ValLoss: 0.4083 
Epoch: 17, Loss: 0.3481, ValLoss: 0.3765 
Epoch: 18, Loss: 0.3483, ValLoss: 0.3860 
Epoch: 19, Loss: 0.3486, ValLoss: 0.3773 
Epoch: 20, Loss: 0.3414, ValLoss: 0.3863 
Epoch: 21, Loss: 0.3421, ValLoss: 0.3882 
Epoch: 22, Loss: 0.3400, ValLoss: 0.3714 
Epoch: 23, Loss: 0.3384, ValLoss: 0.3641 
Epoch: 24, Loss: 0.3324, ValLoss: 0.3675 
Epoch: 25, Loss: 0.3326, ValLoss: 0.3544 
Epoch: 26, Loss: 0.3203, ValLoss: 0.3530 
Epoch: 27, Loss: 0.3169, ValLoss: 0.3647 
Epoch: 28, Loss: 0.3220, ValLoss: 0.3529 
Epoch: 29, Loss: 0.3138, ValLoss: 0.3360 
Epoch: 30, Loss: 0.3117, ValLoss: 0.3348 
Epoch: 31, Loss: 0.3049, ValLoss: 0.3507 
Epoch: 32, Loss: 0.3044, ValLoss: 0.3244 
Epoch: 33, Loss: 0.2961, ValLoss: 0.3325 
Epoch: 34, Loss: 0.2944, ValLoss: 0.3448 
Epoch: 35, Loss: 0.2913, ValLoss: 0.3381 
Epoch: 36, Loss: 0.2945, ValLoss: 0.3210 
Epoch: 37, Loss: 0.2824, ValLoss: 0.3673 
Epoch: 38, Loss: 0.2834, ValLoss: 0.3244 
Epoch: 39, Loss: 0.2797, ValLoss: 0.3344 
Epoch: 40, Loss: 0.2770, ValLoss: 0.3265 
Epoch: 41, Loss: 0.2746, ValLoss: 0.3157 
Epoch: 42, Loss: 0.2714, ValLoss: 0.3143 
Epoch: 43, Loss: 0.2694, ValLoss: 0.3059 
Epoch: 44, Loss: 0.2711, ValLoss: 0.3432 
Epoch: 45, Loss: 0.2638, ValLoss: 0.3112 
Epoch: 46, Loss: 0.2670, ValLoss: 0.3098 
Epoch: 47, Loss: 0.2602, ValLoss: 0.3140 
Epoch: 48, Loss: 0.2581, ValLoss: 0.3041 
Epoch: 49, Loss: 0.2580, ValLoss: 0.2976 
Epoch: 50, Loss: 0.2572, ValLoss: 0.3092 
Epoch: 51, Loss: 0.2556, ValLoss: 0.2943 
Epoch: 52, Loss: 0.2521, ValLoss: 0.2887 
Epoch: 53, Loss: 0.2485, ValLoss: 0.2948 
Epoch: 54, Loss: 0.2463, ValLoss: 0.2904 
Epoch: 55, Loss: 0.2437, ValLoss: 0.2928 
Epoch: 56, Loss: 0.2474, ValLoss: 0.3218 
Epoch: 57, Loss: 0.2431, ValLoss: 0.2925 
Epoch: 58, Loss: 0.2417, ValLoss: 0.2979 
Epoch: 59, Loss: 0.2383, ValLoss: 0.2943 
Epoch: 60, Loss: 0.2432, ValLoss: 0.2982 
Epoch: 61, Loss: 0.2401, ValLoss: 0.2871 
Epoch: 62, Loss: 0.2353, ValLoss: 0.2671 
Epoch: 63, Loss: 0.2364, ValLoss: 0.2822 
Epoch: 64, Loss: 0.2343, ValLoss: 0.2791 
Epoch: 65, Loss: 0.2306, ValLoss: 0.2702 
Epoch: 66, Loss: 0.2329, ValLoss: 0.2786 
Epoch: 67, Loss: 0.2345, ValLoss: 0.2799 
Epoch: 68, Loss: 0.2300, ValLoss: 0.2840 
Epoch: 69, Loss: 0.2263, ValLoss: 0.2829 
Epoch: 70, Loss: 0.2297, ValLoss: 0.2775 
Epoch: 71, Loss: 0.2202, ValLoss: 0.2815 
Epoch: 72, Loss: 0.2278, ValLoss: 0.2905 
Epoch: 73, Loss: 0.2245, ValLoss: 0.2766 
Epoch: 74, Loss: 0.2168, ValLoss: 0.2802 
Epoch: 75, Loss: 0.2150, ValLoss: 0.2728 
Epoch: 76, Loss: 0.2176, ValLoss: 0.2709 
Epoch: 77, Loss: 0.2224, ValLoss: 0.2764 
Epoch: 78, Loss: 0.2218, ValLoss: 0.2667 
Epoch: 79, Loss: 0.2157, ValLoss: 0.2804 
Epoch: 80, Loss: 0.2159, ValLoss: 0.2727 
Epoch: 81, Loss: 0.2127, ValLoss: 0.2698 
Epoch: 82, Loss: 0.2160, ValLoss: 0.2816 
Epoch: 83, Loss: 0.2150, ValLoss: 0.2717 
Epoch: 84, Loss: 0.2142, ValLoss: 0.2872 
Epoch: 85, Loss: 0.2100, ValLoss: 0.2926 
Epoch: 86, Loss: 0.2079, ValLoss: 0.2656 
Epoch: 87, Loss: 0.2079, ValLoss: 0.2585 
Epoch: 88, Loss: 0.2075, ValLoss: 0.2677 
Epoch: 89, Loss: 0.2068, ValLoss: 0.3007 
Epoch: 90, Loss: 0.2057, ValLoss: 0.2800 
Epoch: 91, Loss: 0.2032, ValLoss: 0.2604 
Epoch: 92, Loss: 0.2086, ValLoss: 0.2630 
Epoch: 93, Loss: 0.2112, ValLoss: 0.2754 
Epoch: 94, Loss: 0.2016, ValLoss: 0.2725 
Epoch: 95, Loss: 0.2033, ValLoss: 0.2800 
Epoch: 96, Loss: 0.1973, ValLoss: 0.2687 
Epoch: 97, Loss: 0.1990, ValLoss: 0.2559 
Epoch: 98, Loss: 0.1972, ValLoss: 0.2562 
Epoch: 99, Loss: 0.1952, ValLoss: 0.2630 
Epoch: 100, Loss: 0.2050, ValLoss: 0.2853 
Epoch: 101, Loss: 0.1998, ValLoss: 0.2637 
Epoch: 102, Loss: 0.1933, ValLoss: 0.2683 
Epoch: 103, Loss: 0.1918, ValLoss: 0.2493 
Epoch: 104, Loss: 0.1924, ValLoss: 0.2657 
Epoch: 105, Loss: 0.2000, ValLoss: 0.2545 
Epoch: 106, Loss: 0.1897, ValLoss: 0.2407 
Epoch: 107, Loss: 0.2009, ValLoss: 0.2567 
Epoch: 108, Loss: 0.1937, ValLoss: 0.2502 
Epoch: 109, Loss: 0.1905, ValLoss: 0.2666 
Epoch: 110, Loss: 0.1967, ValLoss: 0.2710 
Epoch: 111, Loss: 0.1959, ValLoss: 0.2439 
Epoch: 112, Loss: 0.1894, ValLoss: 0.2609 
Epoch: 113, Loss: 0.1888, ValLoss: 0.2483 
Epoch: 114, Loss: 0.1827, ValLoss: 0.2624 
Epoch: 115, Loss: 0.1849, ValLoss: 0.2712 
Epoch: 116, Loss: 0.1845, ValLoss: 0.2369 
Epoch: 117, Loss: 0.1870, ValLoss: 0.2557 
Epoch: 118, Loss: 0.1839, ValLoss: 0.2485 
Epoch: 119, Loss: 0.1871, ValLoss: 0.2576 
Epoch: 120, Loss: 0.1842, ValLoss: 0.2486 
Epoch: 121, Loss: 0.1839, ValLoss: 0.2474 
Epoch: 122, Loss: 0.1830, ValLoss: 0.2646 
Epoch: 123, Loss: 0.1764, ValLoss: 0.2577 
Epoch: 124, Loss: 0.1806, ValLoss: 0.2503 
Epoch: 125, Loss: 0.1796, ValLoss: 0.2469 
Epoch: 126, Loss: 0.1852, ValLoss: 0.2619 
Epoch: 127, Loss: 0.1786, ValLoss: 0.2553 
Epoch: 128, Loss: 0.1785, ValLoss: 0.2361 
Epoch: 129, Loss: 0.1724, ValLoss: 0.2358 
Epoch: 130, Loss: 0.1767, ValLoss: 0.2430 
Epoch: 131, Loss: 0.1732, ValLoss: 0.2506 
Epoch: 132, Loss: 0.1758, ValLoss: 0.2444 
Epoch: 133, Loss: 0.1730, ValLoss: 0.2455 
Epoch: 134, Loss: 0.1781, ValLoss: 0.2507 
Epoch: 135, Loss: 0.1748, ValLoss: 0.2400 
Epoch: 136, Loss: 0.1706, ValLoss: 0.2513 
Epoch: 137, Loss: 0.1735, ValLoss: 0.2557 
Epoch: 138, Loss: 0.1692, ValLoss: 0.2482 
Epoch: 139, Loss: 0.1671, ValLoss: 0.2453 
Epoch: 140, Loss: 0.1685, ValLoss: 0.2502 
Epoch: 141, Loss: 0.1656, ValLoss: 0.2467 
Epoch: 142, Loss: 0.1731, ValLoss: 0.2503 
Epoch: 143, Loss: 0.1684, ValLoss: 0.2385 
Epoch: 144, Loss: 0.1672, ValLoss: 0.2384 
Epoch: 145, Loss: 0.1646, ValLoss: 0.2597 
Epoch: 146, Loss: 0.1710, ValLoss: 0.2330 
Epoch: 147, Loss: 0.1750, ValLoss: 0.2375 
Epoch: 148, Loss: 0.1681, ValLoss: 0.2507 
Epoch: 149, Loss: 0.1651, ValLoss: 0.2488 
Epoch: 150, Loss: 0.1697, ValLoss: 0.2432 
Epoch: 151, Loss: 0.1676, ValLoss: 0.2359 
Epoch: 152, Loss: 0.1644, ValLoss: 0.2404 
Epoch: 153, Loss: 0.1639, ValLoss: 0.2425 
Epoch: 154, Loss: 0.1600, ValLoss: 0.2357 
Epoch: 155, Loss: 0.1649, ValLoss: 0.2544 
Epoch: 156, Loss: 0.1642, ValLoss: 0.2451 
Epoch: 157, Loss: 0.1615, ValLoss: 0.2427 
Epoch: 158, Loss: 0.1648, ValLoss: 0.2466 
Epoch: 159, Loss: 0.1624, ValLoss: 0.2338 
Epoch: 160, Loss: 0.1559, ValLoss: 0.2379 
Epoch: 161, Loss: 0.1617, ValLoss: 0.2455 
Epoch: 162, Loss: 0.1614, ValLoss: 0.2494 
Epoch: 163, Loss: 0.1600, ValLoss: 0.2376 
Epoch: 164, Loss: 0.1609, ValLoss: 0.2446 
Epoch: 165, Loss: 0.1643, ValLoss: 0.2321 
Epoch: 166, Loss: 0.1597, ValLoss: 0.2420 
Epoch: 167, Loss: 0.1606, ValLoss: 0.2363 
Epoch: 168, Loss: 0.1565, ValLoss: 0.2415 
Epoch: 169, Loss: 0.1614, ValLoss: 0.2531 
Epoch: 170, Loss: 0.1584, ValLoss: 0.2328 
Epoch: 171, Loss: 0.1567, ValLoss: 0.2532 
Epoch: 172, Loss: 0.1548, ValLoss: 0.2207 
Epoch: 173, Loss: 0.1537, ValLoss: 0.2434 
Epoch: 174, Loss: 0.1550, ValLoss: 0.2382 
Epoch: 175, Loss: 0.1500, ValLoss: 0.2338 
Epoch: 176, Loss: 0.1582, ValLoss: 0.2367 
Epoch: 177, Loss: 0.1487, ValLoss: 0.2444 
Epoch: 178, Loss: 0.1614, ValLoss: 0.2411 
Epoch: 179, Loss: 0.1548, ValLoss: 0.2396 
Epoch: 180, Loss: 0.1550, ValLoss: 0.2377 
Epoch: 181, Loss: 0.1504, ValLoss: 0.2321 
Epoch: 182, Loss: 0.1500, ValLoss: 0.2462 
Epoch: 183, Loss: 0.1490, ValLoss: 0.2333 
Epoch: 184, Loss: 0.1484, ValLoss: 0.2421 
Epoch: 185, Loss: 0.1562, ValLoss: 0.2346 
Epoch: 186, Loss: 0.1472, ValLoss: 0.2423 
Epoch: 187, Loss: 0.1471, ValLoss: 0.2401 
Epoch: 188, Loss: 0.1497, ValLoss: 0.2424 
Epoch: 189, Loss: 0.1536, ValLoss: 0.2229 
Epoch: 190, Loss: 0.1504, ValLoss: 0.2322 
Epoch: 191, Loss: 0.1499, ValLoss: 0.2456 
Epoch: 192, Loss: 0.1502, ValLoss: 0.2301 
Epoch: 193, Loss: 0.1464, ValLoss: 0.2231 
Epoch: 194, Loss: 0.1475, ValLoss: 0.2375 
Epoch: 195, Loss: 0.1504, ValLoss: 0.2450 
Epoch: 196, Loss: 0.1510, ValLoss: 0.2493 
Epoch: 197, Loss: 0.1428, ValLoss: 0.2321 
Epoch: 198, Loss: 0.1484, ValLoss: 0.2254 
Epoch: 199, Loss: 0.1504, ValLoss: 0.2371 
Epoch: 200, Loss: 0.1500, ValLoss: 0.2426 
Epoch: 201, Loss: 0.1522, ValLoss: 0.2300 
Epoch: 202, Loss: 0.1436, ValLoss: 0.2352 
Epoch: 203, Loss: 0.1450, ValLoss: 0.2317 
Epoch: 204, Loss: 0.1423, ValLoss: 0.2367 
Epoch: 205, Loss: 0.1468, ValLoss: 0.2357 
Epoch: 206, Loss: 0.1494, ValLoss: 0.2239 
Epoch: 207, Loss: 0.1477, ValLoss: 0.2418 
Epoch: 208, Loss: 0.1495, ValLoss: 0.2321 
Epoch: 209, Loss: 0.1457, ValLoss: 0.2266 
Epoch: 210, Loss: 0.1429, ValLoss: 0.2552 
Epoch: 211, Loss: 0.1485, ValLoss: 0.2338 
Epoch: 212, Loss: 0.1446, ValLoss: 0.2295 
Epoch: 213, Loss: 0.1408, ValLoss: 0.2247 
Epoch: 214, Loss: 0.1425, ValLoss: 0.2366 
Epoch: 215, Loss: 0.1444, ValLoss: 0.2266 
Epoch: 216, Loss: 0.1382, ValLoss: 0.2265 
Epoch: 217, Loss: 0.1405, ValLoss: 0.2314 
Epoch: 218, Loss: 0.1407, ValLoss: 0.2327 
Epoch: 219, Loss: 0.1441, ValLoss: 0.2311 
Epoch: 220, Loss: 0.1395, ValLoss: 0.2326 
Epoch: 221, Loss: 0.1383, ValLoss: 0.2358 
Epoch: 222, Loss: 0.1401, ValLoss: 0.2314 
Epoch: 223, Loss: 0.1452, ValLoss: 0.2384 
Epoch: 224, Loss: 0.1440, ValLoss: 0.2271 
Epoch: 225, Loss: 0.1372, ValLoss: 0.2226 
Epoch: 226, Loss: 0.1414, ValLoss: 0.2373 
Epoch: 227, Loss: 0.1416, ValLoss: 0.2501 
Epoch: 228, Loss: 0.1426, ValLoss: 0.2323 
Epoch: 229, Loss: 0.1397, ValLoss: 0.2243 
Epoch: 230, Loss: 0.1420, ValLoss: 0.2320 
Epoch: 231, Loss: 0.1373, ValLoss: 0.2370 
Epoch: 232, Loss: 0.1415, ValLoss: 0.2375 
Epoch: 233, Loss: 0.1384, ValLoss: 0.2343 
Epoch: 234, Loss: 0.1380, ValLoss: 0.2264 
Epoch: 235, Loss: 0.1385, ValLoss: 0.2299 
Epoch: 236, Loss: 0.1397, ValLoss: 0.2236 
Epoch: 237, Loss: 0.1397, ValLoss: 0.2229 
Epoch: 238, Loss: 0.1362, ValLoss: 0.2356 
Epoch: 239, Loss: 0.1408, ValLoss: 0.2297 
Epoch: 240, Loss: 0.1391, ValLoss: 0.2276 
Epoch: 241, Loss: 0.1336, ValLoss: 0.2318 
Epoch: 242, Loss: 0.1433, ValLoss: 0.2336 
Epoch: 243, Loss: 0.1380, ValLoss: 0.2252 
Epoch: 244, Loss: 0.1366, ValLoss: 0.2305 
Epoch: 245, Loss: 0.1367, ValLoss: 0.2236 
Epoch: 246, Loss: 0.1387, ValLoss: 0.2360 
Epoch: 247, Loss: 0.1374, ValLoss: 0.2358 
Epoch: 248, Loss: 0.1346, ValLoss: 0.2181 
Epoch: 249, Loss: 0.1322, ValLoss: 0.2256 
Epoch: 250, Loss: 0.1410, ValLoss: 0.2365 
Epoch: 251, Loss: 0.1427, ValLoss: 0.2181 
Epoch: 252, Loss: 0.1372, ValLoss: 0.2288 
Epoch: 253, Loss: 0.1336, ValLoss: 0.2305 
Epoch: 254, Loss: 0.1318, ValLoss: 0.2352 
Epoch: 255, Loss: 0.1350, ValLoss: 0.2374 
Epoch: 256, Loss: 0.1349, ValLoss: 0.2291 
Epoch: 257, Loss: 0.1320, ValLoss: 0.2331 
Epoch: 258, Loss: 0.1361, ValLoss: 0.2361 
Epoch: 259, Loss: 0.1333, ValLoss: 0.2312 
Epoch: 260, Loss: 0.1369, ValLoss: 0.2404 
Epoch: 261, Loss: 0.1400, ValLoss: 0.2247 
Epoch: 262, Loss: 0.1409, ValLoss: 0.2295 
Epoch: 263, Loss: 0.1364, ValLoss: 0.2391 
Epoch: 264, Loss: 0.1312, ValLoss: 0.2331 
Epoch: 265, Loss: 0.1251, ValLoss: 0.2337 
Epoch: 266, Loss: 0.1353, ValLoss: 0.2282 
Epoch: 267, Loss: 0.1373, ValLoss: 0.2333 
Epoch: 268, Loss: 0.1372, ValLoss: 0.2345 
Epoch: 269, Loss: 0.1306, ValLoss: 0.2170 
Epoch: 270, Loss: 0.1320, ValLoss: 0.2321 
Epoch: 271, Loss: 0.1358, ValLoss: 0.2309 
Epoch: 272, Loss: 0.1320, ValLoss: 0.2377 
Epoch: 273, Loss: 0.1259, ValLoss: 0.2237 
Epoch: 274, Loss: 0.1341, ValLoss: 0.2301 
Epoch: 275, Loss: 0.1321, ValLoss: 0.2270 
Epoch: 276, Loss: 0.1360, ValLoss: 0.2426 
Epoch: 277, Loss: 0.1355, ValLoss: 0.2457 
Epoch: 278, Loss: 0.1286, ValLoss: 0.2190 
Epoch: 279, Loss: 0.1276, ValLoss: 0.2349 
Epoch: 280, Loss: 0.1374, ValLoss: 0.2231 
Epoch: 281, Loss: 0.1355, ValLoss: 0.2335 
Epoch: 282, Loss: 0.1386, ValLoss: 0.2312 
