Epoch: 00, Loss: 0.5384, ValLoss: 0.5158 
Epoch: 01, Loss: 0.4854, ValLoss: 0.5098 
Epoch: 02, Loss: 0.4565, ValLoss: 0.5102 
Epoch: 03, Loss: 0.4360, ValLoss: 0.4915 
Epoch: 04, Loss: 0.4191, ValLoss: 0.4880 
Epoch: 05, Loss: 0.4134, ValLoss: 0.4719 
Epoch: 06, Loss: 0.4042, ValLoss: 0.4986 
Epoch: 07, Loss: 0.3948, ValLoss: 0.4528 
Epoch: 08, Loss: 0.3874, ValLoss: 0.4350 
Epoch: 09, Loss: 0.3853, ValLoss: 0.4133 
Epoch: 10, Loss: 0.3714, ValLoss: 0.4399 
Epoch: 11, Loss: 0.3792, ValLoss: 0.4346 
Epoch: 12, Loss: 0.3751, ValLoss: 0.4081 
Epoch: 13, Loss: 0.3678, ValLoss: 0.4036 
Epoch: 14, Loss: 0.3621, ValLoss: 0.4167 
Epoch: 15, Loss: 0.3567, ValLoss: 0.3966 
Epoch: 16, Loss: 0.3554, ValLoss: 0.3951 
Epoch: 17, Loss: 0.3521, ValLoss: 0.4163 
Epoch: 18, Loss: 0.3435, ValLoss: 0.3875 
Epoch: 19, Loss: 0.3412, ValLoss: 0.4188 
Epoch: 20, Loss: 0.3454, ValLoss: 0.3926 
Epoch: 21, Loss: 0.3298, ValLoss: 0.4240 
Epoch: 22, Loss: 0.3344, ValLoss: 0.3808 
Epoch: 23, Loss: 0.3363, ValLoss: 0.3913 
Epoch: 24, Loss: 0.3300, ValLoss: 0.4339 
Epoch: 25, Loss: 0.3285, ValLoss: 0.3884 
Epoch: 26, Loss: 0.3235, ValLoss: 0.4095 
Epoch: 27, Loss: 0.3180, ValLoss: 0.3975 
Epoch: 28, Loss: 0.3168, ValLoss: 0.4128 
Epoch: 29, Loss: 0.3114, ValLoss: 0.4386 
Epoch: 30, Loss: 0.3075, ValLoss: 0.3845 
Epoch: 31, Loss: 0.3068, ValLoss: 0.3851 
Epoch: 32, Loss: 0.3069, ValLoss: 0.3993 
Epoch: 33, Loss: 0.3027, ValLoss: 0.4303 
Epoch: 34, Loss: 0.3033, ValLoss: 0.3787 
Epoch: 35, Loss: 0.3022, ValLoss: 0.3906 
Epoch: 36, Loss: 0.3021, ValLoss: 0.4001 
Epoch: 37, Loss: 0.2985, ValLoss: 0.3659 
Epoch: 38, Loss: 0.2952, ValLoss: 0.4112 
Epoch: 39, Loss: 0.2904, ValLoss: 0.3711 
Epoch: 40, Loss: 0.2874, ValLoss: 0.3673 
Epoch: 41, Loss: 0.2807, ValLoss: 0.3722 
Epoch: 42, Loss: 0.2768, ValLoss: 0.3927 
Epoch: 43, Loss: 0.2744, ValLoss: 0.3455 
Epoch: 44, Loss: 0.2764, ValLoss: 0.3657 
Epoch: 45, Loss: 0.2781, ValLoss: 0.3890 
Epoch: 46, Loss: 0.2722, ValLoss: 0.3531 
Epoch: 47, Loss: 0.2722, ValLoss: 0.4155 
Epoch: 48, Loss: 0.2672, ValLoss: 0.3585 
Epoch: 49, Loss: 0.2621, ValLoss: 0.3782 
Epoch: 50, Loss: 0.2541, ValLoss: 0.3371 
Epoch: 51, Loss: 0.2562, ValLoss: 0.3643 
Epoch: 52, Loss: 0.2516, ValLoss: 0.3466 
Epoch: 53, Loss: 0.2508, ValLoss: 0.3276 
Epoch: 54, Loss: 0.2503, ValLoss: 0.3521 
Epoch: 55, Loss: 0.2502, ValLoss: 0.3245 
Epoch: 56, Loss: 0.2451, ValLoss: 0.3371 
Epoch: 57, Loss: 0.2403, ValLoss: 0.3451 
Epoch: 58, Loss: 0.2456, ValLoss: 0.3288 
Epoch: 59, Loss: 0.2452, ValLoss: 0.3366 
Epoch: 60, Loss: 0.2445, ValLoss: 0.3161 
Epoch: 61, Loss: 0.2418, ValLoss: 0.3496 
Epoch: 62, Loss: 0.2428, ValLoss: 0.3537 
Epoch: 63, Loss: 0.2418, ValLoss: 0.3243 
Epoch: 64, Loss: 0.2406, ValLoss: 0.3553 
Epoch: 65, Loss: 0.2403, ValLoss: 0.3284 
Epoch: 66, Loss: 0.2307, ValLoss: 0.3188 
Epoch: 67, Loss: 0.2287, ValLoss: 0.3193 
Epoch: 68, Loss: 0.2309, ValLoss: 0.3213 
Epoch: 69, Loss: 0.2256, ValLoss: 0.3070 
Epoch: 70, Loss: 0.2284, ValLoss: 0.3289 
Epoch: 71, Loss: 0.2235, ValLoss: 0.3042 
Epoch: 72, Loss: 0.2244, ValLoss: 0.3148 
Epoch: 73, Loss: 0.2294, ValLoss: 0.3239 
Epoch: 74, Loss: 0.2213, ValLoss: 0.3335 
Epoch: 75, Loss: 0.2171, ValLoss: 0.3101 
Epoch: 76, Loss: 0.2165, ValLoss: 0.3003 
Epoch: 77, Loss: 0.2156, ValLoss: 0.3099 
Epoch: 78, Loss: 0.2183, ValLoss: 0.3101 
Epoch: 79, Loss: 0.2217, ValLoss: 0.3162 
Epoch: 80, Loss: 0.2050, ValLoss: 0.3126 
Epoch: 81, Loss: 0.2118, ValLoss: 0.2929 
Epoch: 82, Loss: 0.2130, ValLoss: 0.3088 
Epoch: 83, Loss: 0.2100, ValLoss: 0.3123 
Epoch: 84, Loss: 0.2087, ValLoss: 0.2960 
Epoch: 85, Loss: 0.2130, ValLoss: 0.3273 
Epoch: 86, Loss: 0.2030, ValLoss: 0.2953 
Epoch: 87, Loss: 0.2089, ValLoss: 0.2922 
Epoch: 88, Loss: 0.2052, ValLoss: 0.2972 
Epoch: 89, Loss: 0.1986, ValLoss: 0.3192 
Epoch: 90, Loss: 0.2057, ValLoss: 0.3108 
Epoch: 91, Loss: 0.2015, ValLoss: 0.3030 
Epoch: 92, Loss: 0.2035, ValLoss: 0.3285 
Epoch: 93, Loss: 0.2008, ValLoss: 0.3323 
Epoch: 94, Loss: 0.1971, ValLoss: 0.2978 
Epoch: 95, Loss: 0.2011, ValLoss: 0.2966 
Epoch: 96, Loss: 0.1962, ValLoss: 0.2879 
Epoch: 97, Loss: 0.1931, ValLoss: 0.2937 
Epoch: 98, Loss: 0.1981, ValLoss: 0.3050 
Epoch: 99, Loss: 0.1909, ValLoss: 0.2947 
Epoch: 100, Loss: 0.1962, ValLoss: 0.3121 
Epoch: 101, Loss: 0.1978, ValLoss: 0.2852 
Epoch: 102, Loss: 0.1921, ValLoss: 0.3036 
Epoch: 103, Loss: 0.1986, ValLoss: 0.2986 
Epoch: 104, Loss: 0.1918, ValLoss: 0.2914 
Epoch: 105, Loss: 0.1946, ValLoss: 0.2783 
Epoch: 106, Loss: 0.1925, ValLoss: 0.3131 
Epoch: 107, Loss: 0.1913, ValLoss: 0.2946 
Epoch: 108, Loss: 0.1862, ValLoss: 0.3007 
Epoch: 109, Loss: 0.1832, ValLoss: 0.3030 
Epoch: 110, Loss: 0.1886, ValLoss: 0.2928 
Epoch: 111, Loss: 0.1861, ValLoss: 0.3130 
Epoch: 112, Loss: 0.1892, ValLoss: 0.2768 
Epoch: 113, Loss: 0.1797, ValLoss: 0.2948 
Epoch: 114, Loss: 0.1792, ValLoss: 0.2668 
Epoch: 115, Loss: 0.1814, ValLoss: 0.2809 
Epoch: 116, Loss: 0.1857, ValLoss: 0.2984 
Epoch: 117, Loss: 0.1833, ValLoss: 0.3067 
Epoch: 118, Loss: 0.1812, ValLoss: 0.2921 
Epoch: 119, Loss: 0.1865, ValLoss: 0.2941 
Epoch: 120, Loss: 0.1733, ValLoss: 0.2940 
Epoch: 121, Loss: 0.1788, ValLoss: 0.3160 
Epoch: 122, Loss: 0.1700, ValLoss: 0.2859 
Epoch: 123, Loss: 0.1786, ValLoss: 0.2810 
Epoch: 124, Loss: 0.1796, ValLoss: 0.3029 
Epoch: 125, Loss: 0.1693, ValLoss: 0.2898 
Epoch: 126, Loss: 0.1759, ValLoss: 0.2885 
Epoch: 127, Loss: 0.1761, ValLoss: 0.2885 
Epoch: 128, Loss: 0.1724, ValLoss: 0.2767 
Epoch: 129, Loss: 0.1685, ValLoss: 0.2706 
Epoch: 130, Loss: 0.1702, ValLoss: 0.2823 
Epoch: 131, Loss: 0.1711, ValLoss: 0.2862 
Epoch: 132, Loss: 0.1765, ValLoss: 0.2985 
Epoch: 133, Loss: 0.1652, ValLoss: 0.2918 
Epoch: 134, Loss: 0.1721, ValLoss: 0.2969 
Epoch: 135, Loss: 0.1676, ValLoss: 0.2876 
Epoch: 136, Loss: 0.1662, ValLoss: 0.2684 
